protein_id,orthogroup
gene-evm.model.ptg000018l.254#SRSF4-MOUSE#Q8VE97,OG0000191
gene-evm.model.ptg000020l.1072#RZP23-ORYSJ#Q6K9C3,OG0000191
XLOC-003105#CNTP5-CANLF#Q0V8T0,OG0000192
XLOC-003740#NRX4-DROME#Q94887,OG0000192
XLOC-011575#XLOC-011575,OG0000192
XLOC-011577#XLOC-011577,OG0000192
XLOC-011578#XLOC-011578,OG0000192
XLOC-013173#XLOC-013173,OG0000192
XLOC-013174#XLOC-013174,OG0000192
XLOC-013476#CNTP5-CHICK#Q0V8S9,OG0000192
XLOC-013581#CNTP1-HUMAN#P78357,OG0000192
XLOC-014348#CNTP5-CHICK#Q0V8S9,OG0000192
XLOC-014349#NLR1-CAEEL#Q19617,OG0000192
XLOC-014351#XLOC-014351,OG0000192
XLOC-020083#XLOC-020083,OG0000192
XLOC-022966#NRX4-DROME#Q94887,OG0000192
XLOC-022967#CNTP5-HUMAN#Q8WYK1,OG0000192
XLOC-023069#CNTP5-CHICK#Q0V8S9,OG0000192
XLOC-023157#CNTP5-CHICK#Q0V8S9,OG0000192
gene-evm.model.ptg000010l.155#NLR1-CAEEL#Q19617,OG0000192
gene-evm.model.ptg000010l.158#NLR1-CAEEL#Q19617,OG0000192
gene-evm.model.ptg000010l.159#CNTP5-CHICK#Q0V8S9,OG0000192
gene-evm.model.ptg000013l.1003#CNTP5-CHICK#Q0V8S9,OG0000192
gene-evm.model.ptg000035l.498#NRX4-DROME#Q94887,OG0000192
novel-gene-chr11-4620#CNTP5-CANLF#Q0V8T0,OG0000192
novel-gene-chr11-6486#NRX4-DROME#Q94887,OG0000192
XLOC-013416#XLOC-013416,OG0000193
XLOC-019619#XLOC-019619,OG0000193
XLOC-019620#LPHN-DROVI#B4LNA8,OG0000193
XLOC-019621#XLOC-019621,OG0000193
XLOC-019672#PLMN-MACMU#P12545,OG0000193
XLOC-020952#LEG-HELCR#P22031,OG0000193
gene-evm.model.ptg000020l.1017-1#PLMN-MACMU#P12545,OG0000193
XLOC-000199#BOKA-DANRE#Q6DC66,OG0000194
XLOC-001926#B2CL1-HUMAN#Q07817,OG0000194
XLOC-002013#BOKB-DANRE#Q7T381,OG0000194
XLOC-010090#BAX-BOVIN#O02703,OG0000194
XLOC-014805#B2CL1-MOUSE#Q64373,OG0000194
XLOC-016678#BAK-HUMAN#Q16611,OG0000194
XLOC-016679#XLOC-016679,OG0000194
XLOC-016680#B2CL1-CHICK#Q07816,OG0000194
XLOC-016681#BAK-HUMAN#Q16611,OG0000194
XLOC-025965#AR1-XENLA#Q91827,OG0000194
XLOC-026021#B2CL1-MOUSE#Q64373,OG0000194
gene-evm.model.ptg000004l.696#B2CL1-MOUSE#Q64373,OG0000194
gene-evm.model.ptg000006l.356#BAK-HUMAN#Q16611,OG0000194
gene-evm.model.ptg000006l.359#BAK-HUMAN#Q16611,OG0000194
gene-evm.model.ptg000007l.678-1#AR1-XENLA#Q91827,OG0000194
gene-evm.model.ptg000007l.803#B2CL1-MOUSE#Q64373,OG0000194
XLOC-000399#KIF3A-MACFA#Q4R628,OG0000195
XLOC-011888#KIF17-HUMAN#Q9P2E2,OG0000195
XLOC-011954#KIF17-MOUSE#Q99PW8,OG0000195
XLOC-012455#KIF3B-HUMAN#O15066,OG0000195
XLOC-020622#CENPE-HUMAN#Q02224,OG0000195
XLOC-022886#KIF15-STRPU#Q9GYZ0,OG0000195
XLOC-025153#XLOC-025153,OG0000195
gene-evm.model.ptg000001l.792#KIF17-HUMAN#Q9P2E2,OG0000195
gene-evm.model.ptg000003l.774#KRP85-STRPU#P46872,OG0000195
gene-evm.model.ptg000007l.130#KN14I-ORYSJ#Q7XPJ0,OG0000195
XLOC-002036#XLOC-002036,OG0000196
XLOC-005835#XLOC-005835,OG0000196
XLOC-017624#XLOC-017624,OG0000196
XLOC-019262#XLOC-019262,OG0000196
XLOC-002056#PTHD3-MOUSE#Q0EEE2,OG0000197
XLOC-003207#PTHD3-RAT#M0R3Q7,OG0000197
XLOC-005036#PTHD3-RAT#M0R3Q7,OG0000197
XLOC-005133#PTHD3-RAT#M0R3Q7,OG0000197
XLOC-005756#PTHD3-MOUSE#Q0EEE2,OG0000197
XLOC-006196#PTHD3-MOUSE#Q0EEE2,OG0000197
XLOC-010950#TSTA-TALSN#B8MKY6,OG0000197
XLOC-011696#PKS1-COCH4#N4WHE3,OG0000197
XLOC-011697#TSTA-TALSN#B8MKY6,OG0000197
XLOC-023937#PREU1-PREIS#P9WET8,OG0000197
gene-evm.model.ptg000005l.642#PKS1-COCH4#N4WHE3,OG0000197
gene-evm.model.ptg000005l.86#TSTA-TALSN#B8MKY6,OG0000197
gene-evm.model.ptg000008l.329#PREU1-PREIS#P9WET8,OG0000197
gene-evm.model.ptg000009l.991#PTHD3-RAT#M0R3Q7,OG0000197
gene-evm.model.ptg000039l.4-1#PTHD3-RAT#M0R3Q7,OG0000197
XLOC-004887#SOX9B-XENLA#Q6DFF5,OG0000198
XLOC-012007#SOX14-DANRE#Q32PP9,OG0000198
XLOC-012287#SX19B-DANRE#Q9DDD7,OG0000198
XLOC-018190#SOX18-HUMAN#P35713,OG0000198
XLOC-022064#CIC-MOUSE#Q924A2,OG0000198
XLOC-026132#SOX8-XENLA#Q6VVD7,OG0000198
gene-evm.model.ptg000001l.129#SX19B-DANRE#Q9DDD7,OG0000198
gene-evm.model.ptg000001l.686#SOX14-DANRE#Q32PP9,OG0000198
gene-evm.model.ptg000006l.407#SOX18-HUMAN#P35713,OG0000198
gene-evm.model.ptg000018l.335-1#CIC-MOUSE#Q924A2,OG0000198
gene-evm.model.ptg000023l.170#SOX9B-XENLA#Q6DFF5,OG0000198
XLOC-006143#PICAL-RAT#O55012,OG0000199
XLOC-006649#XLOC-006649,OG0000200
XLOC-007122#XLOC-007122,OG0000200
XLOC-007123#XLOC-007123,OG0000200
XLOC-007124#XLOC-007124,OG0000200
XLOC-007125#XLOC-007125,OG0000200
XLOC-020379#XLOC-020379,OG0000200
XLOC-009021#ANK1-HUMAN#P16157,OG0000201
gene-evm.model.ptg000024l.758#ANK1-HUMAN#P16157,OG0000201
XLOC-001112#CA2D4-HUMAN#Q7Z3S7,OG0000203
XLOC-001159#CA2D3-HUMAN#Q8IZS8,OG0000203
XLOC-006652#CAHD1-MOUSE#Q6PDJ1,OG0000203
XLOC-009474#CA2D3-HUMAN#Q8IZS8,OG0000203
gene-evm.model.ptg000003l.285-1#gene-evm.model.ptg000003l.285,OG0000203
gene-evm.model.ptg000003l.365#CA2D3-HUMAN#Q8IZS8,OG0000203
gene-evm.model.ptg000012l.138#CAHD1-MOUSE#Q6PDJ1,OG0000203
XLOC-001934#CACP-COLLI#P52826,OG0000204
XLOC-013794#OCTC-BOVIN#O19094,OG0000204
XLOC-018000#CPT1A-RAT#P32198,OG0000204
gene-evm.model.ptg000032l.355#CACP-COLLI#P52826,OG0000204
XLOC-009105#CP4V2-HUMAN#Q6ZWL3,OG0000205
gene-evm.model.ptg000024l.593#CP4V2-HUMAN#Q6ZWL3,OG0000205
XLOC-001134#B4GN3-HUMAN#Q6L9W6,OG0000207
XLOC-024166#B4GN3-MOUSE#Q6L8S8,OG0000207
XLOC-000571#XLOC-000571,OG0000208
XLOC-002209#XLOC-002209,OG0000208
XLOC-002741#XLOC-002741,OG0000208
XLOC-002746#XLOC-002746,OG0000208
XLOC-002747#XLOC-002747,OG0000208
XLOC-002748#XLOC-002748,OG0000208
XLOC-003087#XLOC-003087,OG0000208
XLOC-004092#XLOC-004092,OG0000208
XLOC-004271#XLOC-004271,OG0000208
XLOC-004378#XLOC-004378,OG0000208
XLOC-005238#XLOC-005238,OG0000208
XLOC-005239#XLOC-005239,OG0000208
XLOC-005708#XLOC-005708,OG0000208
XLOC-007251#XLOC-007251,OG0000208
XLOC-007339#XLOC-007339,OG0000208
XLOC-007340#XLOC-007340,OG0000208
XLOC-007341#XLOC-007341,OG0000208
XLOC-007403#XLOC-007403,OG0000208
XLOC-007404#XLOC-007404,OG0000208
XLOC-007541#XLOC-007541,OG0000208
XLOC-007542#XLOC-007542,OG0000208
XLOC-007570#XLOC-007570,OG0000208
XLOC-007769#XLOC-007769,OG0000208
XLOC-008233#XLOC-008233,OG0000208
XLOC-008371#XLOC-008371,OG0000208
XLOC-008543#XLOC-008543,OG0000208
XLOC-008780#XLOC-008780,OG0000208
XLOC-010831#XLOC-010831,OG0000208
XLOC-011655#XLOC-011655,OG0000208
XLOC-012763#XLOC-012763,OG0000208
XLOC-013193#XLOC-013193,OG0000208
XLOC-013440#XLOC-013440,OG0000208
XLOC-014690#XLOC-014690,OG0000208
XLOC-014691#XLOC-014691,OG0000208
XLOC-014692#XLOC-014692,OG0000208
XLOC-015389#XLOC-015389,OG0000208
XLOC-015390#XLOC-015390,OG0000208
XLOC-015531#XLOC-015531,OG0000208
XLOC-015553#XLOC-015553,OG0000208
XLOC-016012#XLOC-016012,OG0000208
XLOC-016091#XLOC-016091,OG0000208
XLOC-016807#XLOC-016807,OG0000208
XLOC-016942#XLOC-016942,OG0000208
XLOC-016943#XLOC-016943,OG0000208
XLOC-016945#XLOC-016945,OG0000208
XLOC-017058#XLOC-017058,OG0000208
XLOC-017095#XLOC-017095,OG0000208
XLOC-017677#XLOC-017677,OG0000208
XLOC-018319#XLOC-018319,OG0000208
XLOC-018488#XLOC-018488,OG0000208
XLOC-018522#XLOC-018522,OG0000208
XLOC-018776#XLOC-018776,OG0000208
XLOC-018803#XLOC-018803,OG0000208
XLOC-018815#XLOC-018815,OG0000208
XLOC-019041#XLOC-019041,OG0000208
XLOC-019063#XLOC-019063,OG0000208
XLOC-019203#XLOC-019203,OG0000208
XLOC-019204#XLOC-019204,OG0000208
XLOC-019252#XLOC-019252,OG0000208
XLOC-019359#XLOC-019359,OG0000208
XLOC-019500#XLOC-019500,OG0000208
XLOC-020250#XLOC-020250,OG0000208
XLOC-020983#XLOC-020983,OG0000208
XLOC-020984#XLOC-020984,OG0000208
XLOC-022774#XLOC-022774,OG0000208
XLOC-022821#XLOC-022821,OG0000208
XLOC-022822#XLOC-022822,OG0000208
XLOC-023572#XLOC-023572,OG0000208
XLOC-023671#XLOC-023671,OG0000208
XLOC-025383#XLOC-025383,OG0000208
XLOC-025384#XLOC-025384,OG0000208
XLOC-026439#XLOC-026439,OG0000208
XLOC-027155#XLOC-027155,OG0000208
gene-evm.model.ptg000007l.578#gene-evm.model.ptg000007l.578,OG0000208
gene-evm.model.ptg000010l.1174-1#gene-evm.model.ptg000010l.1174,OG0000208
gene-evm.model.ptg000014l.1141#gene-evm.model.ptg000014l.1141,OG0000208
XLOC-004433#CBX8-MOUSE#Q9QXV1,OG0000209
XLOC-014295#CBX3-MOUSE#P23198,OG0000209
XLOC-023684#MPP8-HUMAN#Q99549,OG0000209
gene-evm.model.ptg000010l.257-1#CBX3-MOUSE#P23198,OG0000209
XLOC-000470#LAR-CAEEL#Q9BMN8,OG0000214
XLOC-000478#SDK2-CHICK#Q8AV57,OG0000214
XLOC-001237#TSP1-MOUSE#P35441,OG0000214
XLOC-001241#TSP1-MOUSE#P35441,OG0000214
XLOC-001296#TSP2-CHICK#P35440,OG0000214
XLOC-001297#TSP2-CHICK#P35440,OG0000214
XLOC-001298#KVAP-AERPE#Q9YDF8,OG0000214
XLOC-001300#TSP2-CHICK#P35440,OG0000214
XLOC-001304#XLOC-001304,OG0000214
XLOC-001404#HMCN1-HUMAN#Q96RW7,OG0000214
XLOC-001426#HMCN1-HUMAN#Q96RW7,OG0000214
XLOC-001474#SDK-DROME#O97394,OG0000214
XLOC-001475#XLOC-001475,OG0000214
XLOC-001476#XLOC-001476,OG0000214
XLOC-001477#XLOC-001477,OG0000214
XLOC-001478#PTPRF-HUMAN#P10586,OG0000214
XLOC-001480#SDK-DROME#O97394,OG0000214
XLOC-001769#XLOC-001769,OG0000214
XLOC-001783#XLOC-001783,OG0000214
XLOC-001790#XLOC-001790,OG0000214
XLOC-001795#XLOC-001795,OG0000214
XLOC-001835#XLOC-001835,OG0000214
XLOC-002690#FCN1-RAT#Q9WTS8,OG0000214
XLOC-003339#XLOC-003339,OG0000214
XLOC-003340#XLOC-003340,OG0000214
XLOC-005126#XLOC-005126,OG0000214
XLOC-005137#XLOC-005137,OG0000214
XLOC-007642#XLOC-007642,OG0000214
XLOC-010339#XLOC-010339,OG0000214
XLOC-011365#MLP-ACRMI#B3EWY9,OG0000214
XLOC-011599#TSP2-BOVIN#Q95116,OG0000214
XLOC-011604#MLP-ACRMI#B3EWY9,OG0000214
XLOC-015800#XLOC-015800,OG0000214
XLOC-016477#SEM5B-MOUSE#Q60519,OG0000214
XLOC-018604#XLOC-018604,OG0000214
XLOC-022333#HMCN1-HUMAN#Q96RW7,OG0000214
XLOC-026217#PTPRD-MOUSE#Q64487,OG0000214
XLOC-026757#HMCN1-HUMAN#Q96RW7,OG0000214
XLOC-027016#XLOC-027016,OG0000214
XLOC-027237#HMCN1-HUMAN#Q96RW7,OG0000214
XLOC-027260#XLOC-027260,OG0000214
gene-evm.model.ptg000003l.875#HMCN1-HUMAN#Q96RW7,OG0000214
gene-evm.model.ptg000003l.941#SDK2-CHICK#Q8AV57,OG0000214
gene-evm.model.ptg000005l.461#TSP2-BOVIN#Q95116,OG0000214
gene-evm.model.ptg000013l.923#HMCN1-HUMAN#Q96RW7,OG0000214
gene-evm.model.ptg000027l.271#PTPRD-MOUSE#Q64487,OG0000214
gene-evm.model.ptg000027l.279#HMCN1-HUMAN#Q96RW7,OG0000214
gene-evm.model.ptg000051l.15#HMCN1-HUMAN#Q96RW7,OG0000214
XLOC-000435#XLOC-000435,OG0000215
XLOC-000436#XLOC-000436,OG0000215
XLOC-000437#XLOC-000437,OG0000215
XLOC-000479#XLOC-000479,OG0000215
XLOC-000480#XLOC-000480,OG0000215
XLOC-000488#XLOC-000488,OG0000215
XLOC-000489#XLOC-000489,OG0000215
XLOC-000492#XLOC-000492,OG0000215
XLOC-000493#XLOC-000493,OG0000215
XLOC-000495#XLOC-000495,OG0000215
XLOC-000496#XLOC-000496,OG0000215
XLOC-000497#XLOC-000497,OG0000215
XLOC-000501#XLOC-000501,OG0000215
XLOC-000503#XLOC-000503,OG0000215
XLOC-000504#XLOC-000504,OG0000215
XLOC-000532#XLOC-000532,OG0000215
XLOC-000535#XLOC-000535,OG0000215
XLOC-000684#XLOC-000684,OG0000215
XLOC-000824#XLOC-000824,OG0000215
XLOC-001246#XLOC-001246,OG0000215
XLOC-001248#XLOC-001248,OG0000215
XLOC-001464#XLOC-001464,OG0000215
XLOC-001465#XLOC-001465,OG0000215
XLOC-001467#XLOC-001467,OG0000215
XLOC-001468#XLOC-001468,OG0000215
XLOC-001470#XLOC-001470,OG0000215
XLOC-001482#XLOC-001482,OG0000215
XLOC-001487#XLOC-001487,OG0000215
XLOC-001490#XLOC-001490,OG0000215
XLOC-001493#XLOC-001493,OG0000215
XLOC-001494#XLOC-001494,OG0000215
XLOC-001495#XLOC-001495,OG0000215
XLOC-001567#XLOC-001567,OG0000215
XLOC-002154#XLOC-002154,OG0000215
XLOC-005208#XLOC-005208,OG0000215
XLOC-005209#XLOC-005209,OG0000215
XLOC-006045#XLOC-006045,OG0000215
XLOC-007423#XLOC-007423,OG0000215
XLOC-007528#XLOC-007528,OG0000215
XLOC-007546#XLOC-007546,OG0000215
XLOC-007634#XLOC-007634,OG0000215
XLOC-007736#XLOC-007736,OG0000215
XLOC-007737#XLOC-007737,OG0000215
XLOC-007738#XLOC-007738,OG0000215
XLOC-007895#XLOC-007895,OG0000215
XLOC-008254#XLOC-008254,OG0000215
XLOC-008394#XLOC-008394,OG0000215
XLOC-008495#XLOC-008495,OG0000215
XLOC-008778#XLOC-008778,OG0000215
XLOC-010282#XLOC-010282,OG0000215
XLOC-012952#XLOC-012952,OG0000215
XLOC-015120#XLOC-015120,OG0000215
XLOC-015969#XLOC-015969,OG0000215
XLOC-016150#XLOC-016150,OG0000215
XLOC-016151#XLOC-016151,OG0000215
XLOC-017345#XLOC-017345,OG0000215
XLOC-018533#XLOC-018533,OG0000215
XLOC-018594#XLOC-018594,OG0000215
XLOC-019888#XLOC-019888,OG0000215
XLOC-020319#XLOC-020319,OG0000215
XLOC-023236#XLOC-023236,OG0000215
XLOC-025847#XLOC-025847,OG0000215
XLOC-026462#XLOC-026462,OG0000215
gene-evm.model.ptg000001l.168#gene-evm.model.ptg000001l.168,OG0000215
gene-evm.model.ptg000002l.278#gene-evm.model.ptg000002l.278,OG0000215
gene-evm.model.ptg000003l.1000#gene-evm.model.ptg000003l.1000,OG0000215
gene-evm.model.ptg000003l.1007#gene-evm.model.ptg000003l.1007,OG0000215
gene-evm.model.ptg000003l.1041#gene-evm.model.ptg000003l.1041,OG0000215
gene-evm.model.ptg000003l.545#gene-evm.model.ptg000003l.545,OG0000215
gene-evm.model.ptg000003l.840#gene-evm.model.ptg000003l.840,OG0000215
gene-evm.model.ptg000003l.969#gene-evm.model.ptg000003l.969,OG0000215
gene-evm.model.ptg000003l.984#gene-evm.model.ptg000003l.984,OG0000215
gene-evm.model.ptg000003l.997#gene-evm.model.ptg000003l.997,OG0000215
gene-evm.model.ptg000012l.449#RM10-RAT#P0C2C4,OG0000215
gene-evm.model.ptg000032l.401-1#SAX3-CAEEL#G5EBF1,OG0000215
XLOC-001879#HPF1-NEMVE#A7RS11,OG0000216
XLOC-003072#LRP2-PIG#C0HL13,OG0000216
XLOC-003200#LRP2-PIG#C0HL13,OG0000216
XLOC-018132#LRP1B-HUMAN#Q9NZR2,OG0000216
XLOC-020245#LRP6-MOUSE#O88572,OG0000216
gene-evm.model.ptg000006l.296-1#LRP1B-HUMAN#Q9NZR2,OG0000216
gene-evm.model.ptg000020l.1241-1#LRP6-MOUSE#O88572,OG0000216
gene-evm.model.ptg000031l.334#LRP2-PIG#C0HL13,OG0000216
gene-evm.model.ptg000031l.90#LRP2-PIG#C0HL13,OG0000216
gene-evm.model.ptg000055l.274#HPF1-NEMVE#A7RS11,OG0000216
XLOC-014843#CPNE8-HUMAN#Q86YQ8,OG0000217
XLOC-022260#CPNE3-HUMAN#O75131,OG0000217
XLOC-023076#CPNE8-HUMAN#Q86YQ8,OG0000217
gene-evm.model.ptg000004l.761#CPNE8-HUMAN#Q86YQ8,OG0000217
gene-evm.model.ptg000013l.1100#CPNE9-MOUSE#Q1RLL3,OG0000217
gene-evm.model.ptg000013l.993#CPNE8-HUMAN#Q86YQ8,OG0000217
XLOC-002903#FZD1-XENLA#Q9I9M5,OG0000219
XLOC-003325#FZD1-XENLA#Q9I9M5,OG0000219
XLOC-005099#FZD4-XENLA#Q9PT62,OG0000219
XLOC-006099#FZD10-CHICK#Q9PWH2,OG0000219
XLOC-006305#FZD1-CHICK#O57328,OG0000219
XLOC-007185#FZD8-XENLA#O93274,OG0000219
XLOC-008044#MOM5-CAEEL#A0A0K3AWM6,OG0000219
XLOC-009866#FZD2-HUMAN#Q14332,OG0000219
XLOC-012522#FZD5-DANRE#B3DIG4,OG0000219
XLOC-012524#SFRP3-BOVIN#Q95117,OG0000219
gene-evm.model.ptg000001l.716#FZD5-DANRE#B3DIG4,OG0000219
gene-evm.model.ptg000011l.228#FZD1-XENLA#Q9I9M5,OG0000219
gene-evm.model.ptg000012l.14#FZD8-XENLA#O93274,OG0000219
gene-evm.model.ptg000012l.788#FZD1-CHICK#O57328,OG0000219
gene-evm.model.ptg000022l.510#FZD1-XENLA#Q9I9M5,OG0000219
gene-evm.model.ptg000037l.90#MOM5-CAEEL#A0A0K3AWM6,OG0000219
XLOC-004137#VM3E1-ECHOC#Q2UXR0,OG0000220
XLOC-004138#VM3VA-MACLB#Q4VM08,OG0000220
XLOC-004650#ADA12-MOUSE#Q61824,OG0000220
XLOC-004651#ADA12-MOUSE#Q61824,OG0000220
XLOC-026683#ADA19-HUMAN#Q9H013,OG0000220
XLOC-026685#ADA12-MOUSE#Q61824,OG0000220
gene-evm.model.ptg000027l.113-1#ADA19-HUMAN#Q9H013,OG0000220
gene-evm.model.ptg000027l.114#ADA12-MOUSE#Q61824,OG0000220
XLOC-009851#RASF4-RAT#Q566C5,OG0000221
XLOC-009888#CSRP2-CHICK#P50460,OG0000221
XLOC-009889#CSRP1-MOUSE#P97315,OG0000221
XLOC-014785#LASP1-BOVIN#Q3B7M5,OG0000221
gene-evm.model.ptg000004l.657#LASP1-BOVIN#Q3B7M5,OG0000221
gene-evm.model.ptg000015l.37#CSRP2-CHICK#P50460,OG0000221
gene-evm.model.ptg000015l.39#CSRP1-MOUSE#P97315,OG0000221
XLOC-026220#XLOC-026220,OG0000222
XLOC-001337#XLOC-001337,OG0000223
XLOC-001611#XLOC-001611,OG0000223
XLOC-003385#XLOC-003385,OG0000223
XLOC-003917#XLOC-003917,OG0000223
XLOC-004858#XLOC-004858,OG0000223
XLOC-005936#XLOC-005936,OG0000223
XLOC-009003#THAP9-HUMAN#Q9H5L6,OG0000223
XLOC-009564#XLOC-009564,OG0000223
XLOC-010307#XLOC-010307,OG0000223
XLOC-014244#XLOC-014244,OG0000223
XLOC-015932#XLOC-015932,OG0000223
XLOC-016800#XLOC-016800,OG0000223
XLOC-016834#THAP2-HUMAN#Q9H0W7,OG0000223
XLOC-022707#XLOC-022707,OG0000223
XLOC-023353#XLOC-023353,OG0000223
XLOC-024054#XLOC-024054,OG0000223
XLOC-024135#XLOC-024135,OG0000223
XLOC-024744#XLOC-024744,OG0000223
XLOC-024745#XLOC-024745,OG0000223
XLOC-027235#XLOC-027235,OG0000223
gene-evm.model.ptg000013l.40#THAP2-HUMAN#Q9H0W7,OG0000223
XLOC-002940#NCS1-XENLA#Q91614,OG0000224
XLOC-015712#NCAH-DROME#P42325,OG0000224
XLOC-022073#HPCL1-MOUSE#P62748,OG0000224
XLOC-026537#KCIP1-HUMAN#Q9NZI2,OG0000224
gene-evm.model.ptg000022l.574-1#NCS1-XENLA#Q91614,OG0000224
XLOC-003130#RFX2-RAT#B2GV50,OG0000225
XLOC-012420#RFX6-DANRE#Q5RJA1,OG0000225
XLOC-021009#RFX4-XENLA#A0A1L8GWK2,OG0000225
XLOC-021525#XLOC-021525,OG0000225
gene-evm.model.ptg000018l.1019#RFX4-XENLA#A0A1L8GWK2,OG0000225
gene-evm.model.ptg000018l.27#gene-evm.model.ptg000018l.27,OG0000225
XLOC-000800#XLOC-000800,OG0000227
XLOC-000801#XLOC-000801,OG0000227
XLOC-000802#XLOC-000802,OG0000227
XLOC-001342#XLOC-001342,OG0000227
XLOC-001343#XLOC-001343,OG0000227
XLOC-001344#XLOC-001344,OG0000227
XLOC-001569#XLOC-001569,OG0000227
XLOC-005867#XLOC-005867,OG0000227
XLOC-006415#XLOC-006415,OG0000227
XLOC-007298#XLOC-007298,OG0000227
XLOC-007568#XLOC-007568,OG0000227
XLOC-007623#XLOC-007623,OG0000227
XLOC-007689#XLOC-007689,OG0000227
XLOC-007746#XLOC-007746,OG0000227
XLOC-007784#XLOC-007784,OG0000227
XLOC-007894#XLOC-007894,OG0000227
XLOC-007904#XLOC-007904,OG0000227
XLOC-007906#XLOC-007906,OG0000227
XLOC-008082#XLOC-008082,OG0000227
XLOC-008102#XLOC-008102,OG0000227
XLOC-008103#XLOC-008103,OG0000227
XLOC-008183#XLOC-008183,OG0000227
XLOC-008186#XLOC-008186,OG0000227
XLOC-008208#XLOC-008208,OG0000227
XLOC-008473#XLOC-008473,OG0000227
XLOC-008602#XLOC-008602,OG0000227
XLOC-008702#XLOC-008702,OG0000227
XLOC-010157#XLOC-010157,OG0000227
XLOC-010333#XLOC-010333,OG0000227
XLOC-013233#XLOC-013233,OG0000227
XLOC-014277#XLOC-014277,OG0000227
XLOC-014591#XLOC-014591,OG0000227
XLOC-015646#XLOC-015646,OG0000227
XLOC-015648#XLOC-015648,OG0000227
XLOC-015943#XLOC-015943,OG0000227
XLOC-015944#XLOC-015944,OG0000227
XLOC-016003#XLOC-016003,OG0000227
XLOC-016005#XLOC-016005,OG0000227
XLOC-016190#XLOC-016190,OG0000227
XLOC-016761#XLOC-016761,OG0000227
XLOC-016986#XLOC-016986,OG0000227
XLOC-017186#XLOC-017186,OG0000227
XLOC-017319#XLOC-017319,OG0000227
XLOC-017372#XLOC-017372,OG0000227
XLOC-017443#XLOC-017443,OG0000227
XLOC-018334#XLOC-018334,OG0000227
XLOC-018390#XLOC-018390,OG0000227
XLOC-018498#XLOC-018498,OG0000227
XLOC-018750#XLOC-018750,OG0000227
XLOC-018761#XLOC-018761,OG0000227
XLOC-018797#XLOC-018797,OG0000227
XLOC-019009#XLOC-019009,OG0000227
XLOC-019025#XLOC-019025,OG0000227
XLOC-019280#XLOC-019280,OG0000227
XLOC-019358#XLOC-019358,OG0000227
XLOC-019789#XLOC-019789,OG0000227
XLOC-019790#XLOC-019790,OG0000227
XLOC-021771#XLOC-021771,OG0000227
XLOC-021772#XLOC-021772,OG0000227
XLOC-022563#XLOC-022563,OG0000227
XLOC-022699#XLOC-022699,OG0000227
XLOC-022724#XLOC-022724,OG0000227
XLOC-023359#XLOC-023359,OG0000227
XLOC-024059#XLOC-024059,OG0000227
XLOC-025761#XLOC-025761,OG0000227
XLOC-025762#XLOC-025762,OG0000227
XLOC-027286#XLOC-027286,OG0000227
XLOC-027484#XLOC-027484,OG0000227
XLOC-027485#XLOC-027485,OG0000227
gene-evm.model.ptg000020l.775#gene-evm.model.ptg000020l.775,OG0000227
XLOC-002588#TC3A-CAEEL#P34257,OG0000228
XLOC-004848#XLOC-004848,OG0000228
XLOC-005758#XLOC-005758,OG0000228
XLOC-005780#XLOC-005780,OG0000228
XLOC-005806#XLOC-005806,OG0000228
XLOC-005921#XLOC-005921,OG0000228
XLOC-007206#XLOC-007206,OG0000228
XLOC-007209#XLOC-007209,OG0000228
XLOC-007422#TCB1-CAEBR#P35072,OG0000228
XLOC-007484#XLOC-007484,OG0000228
XLOC-007694#XLOC-007694,OG0000228
XLOC-008360#XLOC-008360,OG0000228
XLOC-008378#XLOC-008378,OG0000228
XLOC-008379#XLOC-008379,OG0000228
XLOC-008569#XLOC-008569,OG0000228
XLOC-008606#XLOC-008606,OG0000228
XLOC-008789#XLOC-008789,OG0000228
XLOC-009206#XLOC-009206,OG0000228
XLOC-009207#XLOC-009207,OG0000228
XLOC-010829#XLOC-010829,OG0000228
XLOC-015379#XLOC-015379,OG0000228
XLOC-015383#XLOC-015383,OG0000228
XLOC-016071#XLOC-016071,OG0000228
XLOC-016955#XLOC-016955,OG0000228
XLOC-017098#XLOC-017098,OG0000228
XLOC-017229#XLOC-017229,OG0000228
XLOC-017230#XLOC-017230,OG0000228
XLOC-017340#XLOC-017340,OG0000228
XLOC-017938#XLOC-017938,OG0000228
XLOC-019057#XLOC-019057,OG0000228
XLOC-019226#XLOC-019226,OG0000228
XLOC-019234#XLOC-019234,OG0000228
XLOC-019329#TCB1-CAEBR#P35072,OG0000228
XLOC-021156#XLOC-021156,OG0000228
XLOC-022743#XLOC-022743,OG0000228
XLOC-024700#XLOC-024700,OG0000228
XLOC-027413#XLOC-027413,OG0000228
gene-evm.model.ptg000002l.609-1#WDR1-XENTR#Q6DIF4,OG0000228
XLOC-003326#EFCB7-XENLA#Q6DCF6,OG0000229
XLOC-011314#CALM-WHEAT#P04464,OG0000229
XLOC-011434#CALM-METSE#Q95NR9,OG0000229
XLOC-019668#CALM-MACPY#Q40302,OG0000229
gene-evm.model.ptg000005l.149#CALM-METSE#Q95NR9,OG0000229
gene-evm.model.ptg000005l.834#CALM-WHEAT#P04464,OG0000229
gene-evm.model.ptg000011l.226#EFCB7-XENLA#Q6DCF6,OG0000229
XLOC-004492#ACHA2-HUMAN#Q15822,OG0000230
